0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0.002314815,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
